sample_design,ticker,predictor_row_key_t,target_row_key_t_plus_1,fiscal_year_t,target_year,dataset_split,in_fold1_train,in_fold1_validation,in_fold2_train,in_fold2_validation
main_rule_a_primary,تپمپی,تپمپی|1395,تپمپی|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,تپمپی,تپمپی|1396,تپمپی|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,تپمپی,تپمپی|1397,تپمپی|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,تپمپی,تپمپی|1398,تپمپی|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,تکمبا,تکمبا|1393,تکمبا|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,تکمبا,تکمبا|1394,تکمبا|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,تکمبا,تکمبا|1395,تکمبا|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,تکمبا,تکمبا|1396,تکمبا|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,تکمبا,تکمبا|1397,تکمبا|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,تکمبا,تکمبا|1398,تکمبا|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,ثشرق,ثشرق|1393,ثشرق|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,ثشرق,ثشرق|1394,ثشرق|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,ثشرق,ثشرق|1395,ثشرق|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,ثشرق,ثشرق|1396,ثشرق|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,ثشرق,ثشرق|1397,ثشرق|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,ثشرق,ثشرق|1398,ثشرق|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,ثنوسا,ثنوسا|1392,ثنوسا|1393,1392,1393,development,true,false,true,false
main_rule_a_primary,ثنوسا,ثنوسا|1393,ثنوسا|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,ثنوسا,ثنوسا|1394,ثنوسا|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,ثنوسا,ثنوسا|1395,ثنوسا|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,ثنوسا,ثنوسا|1396,ثنوسا|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,ثنوسا,ثنوسا|1397,ثنوسا|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,ثنوسا,ثنوسا|1398,ثنوسا|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,جم پیلن,جم پیلن|1398,جم پیلن|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,جم,جم|1394,جم|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,جم,جم|1395,جم|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,جم,جم|1396,جم|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,جم,جم|1397,جم|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,جم,جم|1398,جم|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,حپترو,حپترو|1392,حپترو|1393,1392,1393,development,true,false,true,false
main_rule_a_primary,حپترو,حپترو|1393,حپترو|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,حپترو,حپترو|1394,حپترو|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,حپترو,حپترو|1395,حپترو|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,حپترو,حپترو|1396,حپترو|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,حپترو,حپترو|1397,حپترو|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,حپترو,حپترو|1398,حپترو|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,حکشتی,حکشتی|1392,حکشتی|1393,1392,1393,development,true,false,true,false
main_rule_a_primary,حکشتی,حکشتی|1393,حکشتی|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,حکشتی,حکشتی|1394,حکشتی|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,حکشتی,حکشتی|1395,حکشتی|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,حکشتی,حکشتی|1396,حکشتی|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,حکشتی,حکشتی|1397,حکشتی|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,حکشتی,حکشتی|1398,حکشتی|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,خاذین,خاذین|1392,خاذین|1393,1392,1393,development,true,false,true,false
main_rule_a_primary,خاذین,خاذین|1393,خاذین|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,خاذین,خاذین|1394,خاذین|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,خاذین,خاذین|1395,خاذین|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,خاذین,خاذین|1396,خاذین|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,خاذین,خاذین|1397,خاذین|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,خاذین,خاذین|1398,خاذین|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,خبهمن,خبهمن|1392,خبهمن|1393,1392,1393,development,true,false,true,false
main_rule_a_primary,خبهمن,خبهمن|1393,خبهمن|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,خبهمن,خبهمن|1394,خبهمن|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,خبهمن,خبهمن|1395,خبهمن|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,خبهمن,خبهمن|1396,خبهمن|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,خبهمن,خبهمن|1397,خبهمن|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,خبهمن,خبهمن|1398,خبهمن|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,ختوقا,ختوقا|1392,ختوقا|1393,1392,1393,development,true,false,true,false
main_rule_a_primary,ختوقا,ختوقا|1393,ختوقا|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,ختوقا,ختوقا|1394,ختوقا|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,ختوقا,ختوقا|1395,ختوقا|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,ختوقا,ختوقا|1396,ختوقا|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,ختوقا,ختوقا|1397,ختوقا|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,ختوقا,ختوقا|1398,ختوقا|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,خرینگ,خرینگ|1392,خرینگ|1393,1392,1393,development,true,false,true,false
main_rule_a_primary,خرینگ,خرینگ|1393,خرینگ|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,خرینگ,خرینگ|1394,خرینگ|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,خرینگ,خرینگ|1395,خرینگ|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,خرینگ,خرینگ|1396,خرینگ|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,خرینگ,خرینگ|1397,خرینگ|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,خرینگ,خرینگ|1398,خرینگ|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,خمحور,خمحور|1392,خمحور|1393,1392,1393,development,true,false,true,false
main_rule_a_primary,خمحور,خمحور|1393,خمحور|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,خمحور,خمحور|1394,خمحور|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,خمحور,خمحور|1395,خمحور|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,خمحور,خمحور|1396,خمحور|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,خمحور,خمحور|1397,خمحور|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,خمحور,خمحور|1398,خمحور|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,خمهر,خمهر|1392,خمهر|1393,1392,1393,development,true,false,true,false
main_rule_a_primary,خمهر,خمهر|1393,خمهر|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,خمهر,خمهر|1394,خمهر|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,خمهر,خمهر|1395,خمهر|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,خمهر,خمهر|1396,خمهر|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,خمهر,خمهر|1397,خمهر|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,خمهر,خمهر|1398,خمهر|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,خنصیر,خنصیر|1392,خنصیر|1393,1392,1393,development,true,false,true,false
main_rule_a_primary,خنصیر,خنصیر|1393,خنصیر|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,خنصیر,خنصیر|1394,خنصیر|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,خنصیر,خنصیر|1395,خنصیر|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,خنصیر,خنصیر|1396,خنصیر|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,خنصیر,خنصیر|1397,خنصیر|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,خنصیر,خنصیر|1398,خنصیر|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,خوساز,خوساز|1392,خوساز|1393,1392,1393,development,true,false,true,false
main_rule_a_primary,خوساز,خوساز|1393,خوساز|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,خوساز,خوساز|1394,خوساز|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,خوساز,خوساز|1395,خوساز|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,خوساز,خوساز|1396,خوساز|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,خوساز,خوساز|1397,خوساز|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,خوساز,خوساز|1398,خوساز|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,خچرخش,خچرخش|1392,خچرخش|1393,1392,1393,development,true,false,true,false
main_rule_a_primary,خچرخش,خچرخش|1393,خچرخش|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,خچرخش,خچرخش|1394,خچرخش|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,خچرخش,خچرخش|1395,خچرخش|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,خچرخش,خچرخش|1396,خچرخش|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,خچرخش,خچرخش|1397,خچرخش|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,خچرخش,خچرخش|1398,خچرخش|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,خکمک,خکمک|1392,خکمک|1393,1392,1393,development,true,false,true,false
main_rule_a_primary,خکمک,خکمک|1393,خکمک|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,خکمک,خکمک|1394,خکمک|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,خکمک,خکمک|1395,خکمک|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,خکمک,خکمک|1396,خکمک|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,خکمک,خکمک|1397,خکمک|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,خکمک,خکمک|1398,خکمک|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,ددام,ددام|1393,ددام|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,ددام,ددام|1394,ددام|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,ددام,ددام|1395,ددام|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,ددام,ددام|1396,ددام|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,ددام,ددام|1397,ددام|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,ددام,ددام|1398,ددام|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,دروز,دروز|1392,دروز|1393,1392,1393,development,true,false,true,false
main_rule_a_primary,دروز,دروز|1393,دروز|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,دروز,دروز|1394,دروز|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,دروز,دروز|1395,دروز|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,دروز,دروز|1396,دروز|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,دروز,دروز|1397,دروز|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,دروز,دروز|1398,دروز|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,دسبحا,دسبحا|1392,دسبحا|1393,1392,1393,development,true,false,true,false
main_rule_a_primary,دسبحا,دسبحا|1393,دسبحا|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,دسبحا,دسبحا|1394,دسبحا|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,دسبحا,دسبحا|1395,دسبحا|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,دسبحا,دسبحا|1396,دسبحا|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,دسبحا,دسبحا|1397,دسبحا|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,دسبحا,دسبحا|1398,دسبحا|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,دسینا,دسینا|1393,دسینا|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,دسینا,دسینا|1394,دسینا|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,دسینا,دسینا|1395,دسینا|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,دسینا,دسینا|1396,دسینا|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,دسینا,دسینا|1397,دسینا|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,دسینا,دسینا|1398,دسینا|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,دشیمی,دشیمی|1393,دشیمی|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,دشیمی,دشیمی|1394,دشیمی|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,دشیمی,دشیمی|1395,دشیمی|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,دشیمی,دشیمی|1396,دشیمی|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,دشیمی,دشیمی|1397,دشیمی|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,دشیمی,دشیمی|1398,دشیمی|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,دیران,دیران|1392,دیران|1393,1392,1393,development,true,false,true,false
main_rule_a_primary,دیران,دیران|1393,دیران|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,دیران,دیران|1394,دیران|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,دیران,دیران|1395,دیران|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,دیران,دیران|1396,دیران|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,دیران,دیران|1397,دیران|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,دیران,دیران|1398,دیران|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,رانفور,رانفور|1392,رانفور|1393,1392,1393,development,true,false,true,false
main_rule_a_primary,رانفور,رانفور|1393,رانفور|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,رانفور,رانفور|1394,رانفور|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,رانفور,رانفور|1395,رانفور|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,رانفور,رانفور|1396,رانفور|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,رانفور,رانفور|1397,رانفور|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,رانفور,رانفور|1398,رانفور|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,رمپنا,رمپنا|1397,رمپنا|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,رمپنا,رمپنا|1398,رمپنا|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,زمگسا,زمگسا|1392,زمگسا|1393,1392,1393,development,true,false,true,false
main_rule_a_primary,زمگسا,زمگسا|1393,زمگسا|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,زمگسا,زمگسا|1394,زمگسا|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,زمگسا,زمگسا|1395,زمگسا|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,زمگسا,زمگسا|1396,زمگسا|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,زمگسا,زمگسا|1397,زمگسا|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,زمگسا,زمگسا|1398,زمگسا|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,زپارس,زپارس|1397,زپارس|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,زپارس,زپارس|1398,زپارس|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,ساراب,ساراب|1392,ساراب|1393,1392,1393,development,true,false,true,false
main_rule_a_primary,ساراب,ساراب|1393,ساراب|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,ساراب,ساراب|1394,ساراب|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,ساراب,ساراب|1395,ساراب|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,ساراب,ساراب|1396,ساراب|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,ساراب,ساراب|1397,ساراب|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,ساراب,ساراب|1398,ساراب|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,ساربیل,ساربیل|1393,ساربیل|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,ساربیل,ساربیل|1394,ساربیل|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,ساربیل,ساربیل|1395,ساربیل|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,ساربیل,ساربیل|1396,ساربیل|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,ساربیل,ساربیل|1397,ساربیل|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,ساربیل,ساربیل|1398,ساربیل|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,ساروم,ساروم|1393,ساروم|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,ساروم,ساروم|1394,ساروم|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,ساروم,ساروم|1395,ساروم|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,ساروم,ساروم|1396,ساروم|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,ساروم,ساروم|1397,ساروم|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,ساروم,ساروم|1398,ساروم|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,سبجنو,سبجنو|1393,سبجنو|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,سبجنو,سبجنو|1394,سبجنو|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,سبجنو,سبجنو|1395,سبجنو|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,سبجنو,سبجنو|1396,سبجنو|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,سبجنو,سبجنو|1397,سبجنو|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,سبجنو,سبجنو|1398,سبجنو|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,سبهان,سبهان|1392,سبهان|1393,1392,1393,development,true,false,true,false
main_rule_a_primary,سبهان,سبهان|1393,سبهان|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,سبهان,سبهان|1394,سبهان|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,سبهان,سبهان|1395,سبهان|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,سبهان,سبهان|1396,سبهان|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,سبهان,سبهان|1397,سبهان|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,سبهان,سبهان|1398,سبهان|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,ستران,ستران|1393,ستران|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,ستران,ستران|1394,ستران|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,ستران,ستران|1395,ستران|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,ستران,ستران|1396,ستران|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,ستران,ستران|1397,ستران|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,ستران,ستران|1398,ستران|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,سخاش,سخاش|1393,سخاش|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,سخاش,سخاش|1394,سخاش|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,سخاش,سخاش|1395,سخاش|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,سخاش,سخاش|1396,سخاش|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,سخاش,سخاش|1397,سخاش|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,سخاش,سخاش|1398,سخاش|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,سخزر,سخزر|1392,سخزر|1393,1392,1393,development,true,false,true,false
main_rule_a_primary,سخزر,سخزر|1393,سخزر|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,سخزر,سخزر|1394,سخزر|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,سخزر,سخزر|1395,سخزر|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,سخزر,سخزر|1396,سخزر|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,سخزر,سخزر|1397,سخزر|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,سخزر,سخزر|1398,سخزر|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,سخوز,سخوز|1394,سخوز|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,سخوز,سخوز|1395,سخوز|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,سخوز,سخوز|1396,سخوز|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,سخوز,سخوز|1397,سخوز|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,سخوز,سخوز|1398,سخوز|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,سدشت,سدشت|1392,سدشت|1393,1392,1393,development,true,false,true,false
main_rule_a_primary,سدشت,سدشت|1393,سدشت|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,سدشت,سدشت|1394,سدشت|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,سدشت,سدشت|1395,سدشت|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,سدشت,سدشت|1396,سدشت|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,سدشت,سدشت|1397,سدشت|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,سدشت,سدشت|1398,سدشت|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,سدور,سدور|1392,سدور|1393,1392,1393,development,true,false,true,false
main_rule_a_primary,سدور,سدور|1393,سدور|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,سدور,سدور|1394,سدور|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,سدور,سدور|1395,سدور|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,سدور,سدور|1396,سدور|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,سدور,سدور|1397,سدور|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,سدور,سدور|1398,سدور|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,سرود,سرود|1392,سرود|1393,1392,1393,development,true,false,true,false
main_rule_a_primary,سرود,سرود|1393,سرود|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,سرود,سرود|1394,سرود|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,سرود,سرود|1395,سرود|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,سرود,سرود|1396,سرود|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,سرود,سرود|1397,سرود|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,سرود,سرود|1398,سرود|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,سشرق,سشرق|1392,سشرق|1393,1392,1393,development,true,false,true,false
main_rule_a_primary,سشرق,سشرق|1393,سشرق|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,سشرق,سشرق|1394,سشرق|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,سشرق,سشرق|1395,سشرق|1396,1395,1396,development,false,true,true,false
main_rule_a_primary,سشرق,سشرق|1396,سشرق|1397,1396,1397,development,false,true,true,false
main_rule_a_primary,سشرق,سشرق|1397,سشرق|1398,1397,1398,development,false,false,false,true
main_rule_a_primary,سشرق,سشرق|1398,سشرق|1399,1398,1399,development,false,false,false,true
main_rule_a_primary,سصفها,سصفها|1393,سصفها|1394,1393,1394,development,true,false,true,false
main_rule_a_primary,سصفها,سصفها|1394,سصفها|1395,1394,1395,development,true,false,true,false
main_rule_a_primary,سصفها,سصفها|1395,سصفها|1396,1395,1396,development,false,true,true,false
