selection_rank,option_id,predictor_row_key_t,target_row_key_t_plus_1,ticker,fiscal_year_t,target_year,class_label,industry,industry_present,industry_missing_reason,rule_a_eligible,selection_method,post_evidence_substitution_allowed,selection_status
15,pilot_option_event_enriched,بکاب|1393,بکاب|1394,بکاب,1393,1394,negative,نامشخص در فایل ارسالی,false,unknown_sentinel,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
16,pilot_option_event_enriched,بکام|1393,بکام|1394,بکام,1393,1394,negative,نامشخص در فایل ارسالی,false,unknown_sentinel,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
17,pilot_option_event_enriched,بترانس|1394,بترانس|1395,بترانس,1394,1395,positive,ماشین‌آلات و تجهیزات / تجهیزات برقی,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
18,pilot_option_event_enriched,خبهمن|1394,خبهمن|1395,خبهمن,1394,1395,positive,خودرو و ساخت قطعات,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
19,pilot_option_event_enriched,ختوقا|1394,ختوقا|1395,ختوقا,1394,1395,positive,خودرو و ساخت قطعات,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
20,pilot_option_event_enriched,خرینگ|1394,خرینگ|1395,خرینگ,1394,1395,positive,خودرو و ساخت قطعات,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
21,pilot_option_event_enriched,بالبر|1394,بالبر|1395,بالبر,1394,1395,negative,نامشخص در فایل ارسالی,false,unknown_sentinel,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
22,pilot_option_event_enriched,بموتو|1394,بموتو|1395,بموتو,1394,1395,negative,ماشین‌آلات و تجهیزات / دستگاه‌های برقی,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
23,pilot_option_event_enriched,بکاب|1394,بکاب|1395,بکاب,1394,1395,negative,نامشخص در فایل ارسالی,false,unknown_sentinel,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
24,pilot_option_event_enriched,بکام|1394,بکام|1395,بکام,1394,1395,negative,نامشخص در فایل ارسالی,false,unknown_sentinel,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
25,pilot_option_event_enriched,بالبر|1395,بالبر|1396,بالبر,1395,1396,positive,نامشخص در فایل ارسالی,false,unknown_sentinel,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
26,pilot_option_event_enriched,ثنوسا|1395,ثنوسا|1396,ثنوسا,1395,1396,positive,انبوه‌سازی، املاک و مستغلات,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
27,pilot_option_event_enriched,ختوقا|1395,ختوقا|1396,ختوقا,1395,1396,positive,خودرو و ساخت قطعات,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
28,pilot_option_event_enriched,خمهر|1395,خمهر|1396,خمهر,1395,1396,positive,خودرو و ساخت قطعات,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
29,pilot_option_event_enriched,بترانس|1395,بترانس|1396,بترانس,1395,1396,negative,ماشین‌آلات و تجهیزات / تجهیزات برقی,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
30,pilot_option_event_enriched,بموتو|1395,بموتو|1396,بموتو,1395,1396,negative,ماشین‌آلات و تجهیزات / دستگاه‌های برقی,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
31,pilot_option_event_enriched,بکاب|1395,بکاب|1396,بکاب,1395,1396,negative,نامشخص در فایل ارسالی,false,unknown_sentinel,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
32,pilot_option_event_enriched,بکام|1395,بکام|1396,بکام,1395,1396,negative,نامشخص در فایل ارسالی,false,unknown_sentinel,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
33,pilot_option_event_enriched,بالبر|1396,بالبر|1397,بالبر,1396,1397,positive,نامشخص در فایل ارسالی,false,unknown_sentinel,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
34,pilot_option_event_enriched,بموتو|1396,بموتو|1397,بموتو,1396,1397,positive,ماشین‌آلات و تجهیزات / دستگاه‌های برقی,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
35,pilot_option_event_enriched,ثنوسا|1396,ثنوسا|1397,ثنوسا,1396,1397,positive,انبوه‌سازی، املاک و مستغلات,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
36,pilot_option_event_enriched,ختوقا|1396,ختوقا|1397,ختوقا,1396,1397,positive,خودرو و ساخت قطعات,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
37,pilot_option_event_enriched,بترانس|1396,بترانس|1397,بترانس,1396,1397,negative,ماشین‌آلات و تجهیزات / تجهیزات برقی,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
38,pilot_option_event_enriched,بکاب|1396,بکاب|1397,بکاب,1396,1397,negative,نامشخص در فایل ارسالی,false,unknown_sentinel,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
39,pilot_option_event_enriched,بکام|1396,بکام|1397,بکام,1396,1397,negative,نامشخص در فایل ارسالی,false,unknown_sentinel,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
40,pilot_option_event_enriched,تپمپی|1396,تپمپی|1397,تپمپی,1396,1397,negative,نامشخص در فایل ارسالی,false,unknown_sentinel,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
41,pilot_option_event_enriched,ثنوسا|1397,ثنوسا|1398,ثنوسا,1397,1398,positive,انبوه‌سازی، املاک و مستغلات,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
42,pilot_option_event_enriched,خمهر|1397,خمهر|1398,خمهر,1397,1398,positive,خودرو و ساخت قطعات,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
43,pilot_option_event_enriched,دروز|1397,دروز|1398,دروز,1397,1398,positive,مواد و محصولات دارویی,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
44,pilot_option_event_enriched,سیلام|1397,سیلام|1398,سیلام,1397,1398,positive,سیمان، آهک و گچ,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
45,pilot_option_event_enriched,بالبر|1397,بالبر|1398,بالبر,1397,1398,negative,نامشخص در فایل ارسالی,false,unknown_sentinel,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
46,pilot_option_event_enriched,بترانس|1397,بترانس|1398,بترانس,1397,1398,negative,ماشین‌آلات و تجهیزات / تجهیزات برقی,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
47,pilot_option_event_enriched,بموتو|1397,بموتو|1398,بموتو,1397,1398,negative,ماشین‌آلات و تجهیزات / دستگاه‌های برقی,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
48,pilot_option_event_enriched,بکاب|1397,بکاب|1398,بکاب,1397,1398,negative,نامشخص در فایل ارسالی,false,unknown_sentinel,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
49,pilot_option_event_enriched,دروز|1398,دروز|1399,دروز,1398,1399,positive,مواد و محصولات دارویی,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
50,pilot_option_event_enriched,سیلام|1398,سیلام|1399,سیلام,1398,1399,positive,سیمان، آهک و گچ,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
51,pilot_option_event_enriched,فاذر|1398,فاذر|1399,فاذر,1398,1399,positive,نامشخص در فایل ارسالی,false,unknown_sentinel,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
52,pilot_option_event_enriched,لبوتان|1398,لبوتان|1399,لبوتان,1398,1399,positive,نامشخص در فایل ارسالی,false,unknown_sentinel,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
53,pilot_option_event_enriched,بالبر|1398,بالبر|1399,بالبر,1398,1399,negative,نامشخص در فایل ارسالی,false,unknown_sentinel,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
54,pilot_option_event_enriched,بترانس|1398,بترانس|1399,بترانس,1398,1399,negative,ماشین‌آلات و تجهیزات / تجهیزات برقی,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
55,pilot_option_event_enriched,بموتو|1398,بموتو|1399,بموتو,1398,1399,negative,ماشین‌آلات و تجهیزات / دستگاه‌های برقی,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
56,pilot_option_event_enriched,بکاب|1398,بکاب|1399,بکاب,1398,1399,negative,نامشخص در فایل ارسالی,false,unknown_sentinel,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
57,pilot_option_event_enriched,بالبر|1399,بالبر|1400,بالبر,1399,1400,positive,نامشخص در فایل ارسالی,false,unknown_sentinel,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
58,pilot_option_event_enriched,دروز|1399,دروز|1400,دروز,1399,1400,positive,مواد و محصولات دارویی,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
59,pilot_option_event_enriched,شپارس|1399,شپارس|1400,شپارس,1399,1400,positive,محصولات شیمیایی,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
60,pilot_option_event_enriched,لبوتان|1399,لبوتان|1400,لبوتان,1399,1400,positive,نامشخص در فایل ارسالی,false,unknown_sentinel,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
61,pilot_option_event_enriched,بترانس|1399,بترانس|1400,بترانس,1399,1400,negative,ماشین‌آلات و تجهیزات / تجهیزات برقی,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
62,pilot_option_event_enriched,بموتو|1399,بموتو|1400,بموتو,1399,1400,negative,ماشین‌آلات و تجهیزات / دستگاه‌های برقی,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
63,pilot_option_event_enriched,بوعلی|1399,بوعلی|1400,بوعلی,1399,1400,negative,محصولات شیمیایی,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
64,pilot_option_event_enriched,بکاب|1399,بکاب|1400,بکاب,1399,1400,negative,نامشخص در فایل ارسالی,false,unknown_sentinel,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
65,pilot_option_event_enriched,بالبر|1400,بالبر|1401,بالبر,1400,1401,positive,نامشخص در فایل ارسالی,false,unknown_sentinel,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
66,pilot_option_event_enriched,دروز|1400,دروز|1401,دروز,1400,1401,positive,مواد و محصولات دارویی,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
67,pilot_option_event_enriched,ذوب|1400,ذوب|1401,ذوب,1400,1401,positive,فلزات اساسی,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
68,pilot_option_event_enriched,شپارس|1400,شپارس|1401,شپارس,1400,1401,positive,محصولات شیمیایی,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
69,pilot_option_event_enriched,اپال|1400,اپال|1401,اپال,1400,1401,negative,,false,blank_or_whitespace,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
70,pilot_option_event_enriched,بترانس|1400,بترانس|1401,بترانس,1400,1401,negative,ماشین‌آلات و تجهیزات / تجهیزات برقی,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
71,pilot_option_event_enriched,بموتو|1400,بموتو|1401,بموتو,1400,1401,negative,ماشین‌آلات و تجهیزات / دستگاه‌های برقی,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
72,pilot_option_event_enriched,بوعلی|1400,بوعلی|1401,بوعلی,1400,1401,negative,محصولات شیمیایی,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
73,pilot_option_event_enriched,تکمبا|1401,تکمبا|1402,تکمبا,1401,1402,positive,نامشخص در فایل ارسالی,false,unknown_sentinel,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
74,pilot_option_event_enriched,دروز|1401,دروز|1402,دروز,1401,1402,positive,مواد و محصولات دارویی,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
75,pilot_option_event_enriched,سدور|1401,سدور|1402,سدور,1401,1402,positive,سیمان، آهک و گچ,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
76,pilot_option_event_enriched,اردستان|1401,اردستان|1402,اردستان,1401,1402,negative,سیمان، آهک و گچ,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
77,pilot_option_event_enriched,اپال|1401,اپال|1402,اپال,1401,1402,negative,,false,blank_or_whitespace,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
78,pilot_option_event_enriched,بالبر|1401,بالبر|1402,بالبر,1401,1402,negative,نامشخص در فایل ارسالی,false,unknown_sentinel,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
79,pilot_option_event_enriched,بترانس|1401,بترانس|1402,بترانس,1401,1402,negative,ماشین‌آلات و تجهیزات / تجهیزات برقی,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
80,pilot_option_event_enriched,بموتو|1401,بموتو|1402,بموتو,1401,1402,negative,ماشین‌آلات و تجهیزات / دستگاه‌های برقی,true,,1,deterministic_without_replacement_rule_a_eligible_frozen_identifiers_pre_evidence,false,approved_for_part3b_pilot
