row_key,ticker,fiscal_year,correction_path,correction_sha256,correction_byte_size,correction_cell_count,correction_payload_verdict,correction_verdict_reason,correction_opinion,correction_opinion_reject,original_path,original_sha256,original_opinion,selected,selected_role,selection_status,selection_note,fields_in_original,fields_in_selected,fields_lost_vs_original,field_loss_reason,decision_rationale
حکشتی|1401,حکشتی,1401,حكشتي.zip!حكشتي_۱۴۰۱_۰۳_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۰۳_۳۱ (حسابرسی شده)(اصلاحیه).xlsx,239be6b2c7044f439bb13b2491b0fcc0e13c77091c62b7460724469c0a4ced59,268119,1339,PAYLOAD_SUBSTANTIVE,,UNVERIFIED,NO_AUDITOR_BLOCK_DETECTED,حكشتي.zip!حكشتي_۱۴۰۱_۰۳_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۰۳_۳۱ (حسابرسی شده).xlsx,23cbac088e09d25ea8a9adc9c7cf217b6bd68c21093b4f5143da5505e86063a7,UNVERIFIED,YES,correction,MATCHED_SEPARATE_CORRECTION_SELECTED,CORRECTION_PAYLOAD_SUBSTANTIVE_SELECTED,fiscal_year_end,fiscal_year_end,,,Correction payload proven substantive; supersedes original. Values absent from it are NOT back-filled from the original.
جم پیلن|1397,جم پیلن,1397,جم پيلن.zip!جم پيلن_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,b3ac6cadc797c23f2ee1b3ce9f61e1513f83541e031bbb0632335f339bbdc28f,116340,495,PAYLOAD_SUBSTANTIVE,,UNVERIFIED,NO_AUDITOR_BLOCK_DETECTED,جم پيلن.zip!جم پيلن_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,e7bf8b4565cea504164d8dac0c9ba82189462a45875828ba8b8063eb50919ddf,UNVERIFIED,YES,correction,MATCHED_SEPARATE_CORRECTION_SELECTED,CORRECTION_PAYLOAD_SUBSTANTIVE_SELECTED,fiscal_year_end,fiscal_year_end,,,Correction payload proven substantive; supersedes original. Values absent from it are NOT back-filled from the original.
جم پیلن|1400,جم پیلن,1400,جم پيلن.zip!جم پيلن_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,4195aa3003d2f2d401ab3f84dc560c1eec40e2881e5d9a0601085dd1a7ac1173,379606,1750,PAYLOAD_SUBSTANTIVE,,UNVERIFIED,NO_AUDITOR_BLOCK_DETECTED,جم پيلن.zip!جم پيلن_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,16e8bf1a9ae7488bd422ad94061c9d1ae2c724cb29f060d33035219de7a843d4,UNVERIFIED,YES,correction,MATCHED_SEPARATE_CORRECTION_SELECTED,CORRECTION_PAYLOAD_SUBSTANTIVE_SELECTED,fiscal_year_end,fiscal_year_end,,,Correction payload proven substantive; supersedes original. Values absent from it are NOT back-filled from the original.
کبافق|1400,کبافق,1400,كبافق.zip!كبافق_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,72a2e28b652adc9bc7a9e2ea2a681f636f48e3e3b7b1d8f1d0bdac21d870b4a6,351054,1570,PAYLOAD_SUBSTANTIVE,,UNVERIFIED,NO_AUDITOR_BLOCK_DETECTED,كبافق.zip!كبافق_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,df61b328b9ee2939f8889f63bd0f31fca313d0bb80e62c2b692d682e2cbd3a13,UNVERIFIED,YES,correction,MATCHED_SEPARATE_CORRECTION_SELECTED,CORRECTION_PAYLOAD_SUBSTANTIVE_SELECTED,fiscal_year_end,fiscal_year_end,,,Correction payload proven substantive; supersedes original. Values absent from it are NOT back-filled from the original.
کگاز|1393,کگاز,1393,كگاز.zip!كگاز_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,e1592889c67e6f2e5f2c77c0b984081f7a6d9b50264cdb24f0cba1fc431887ce,72192,605,PAYLOAD_SUBSTANTIVE,,مقبول,,كگاز.zip!كگاز_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,12686c3cd1ee480813c7aabca656daa34af050cffe142fa12d594e779ddecc81,مقبول,YES,correction,MATCHED_SEPARATE_CORRECTION_SELECTED,CORRECTION_PAYLOAD_SUBSTANTIVE_SELECTED,fiscal_year_end|auditor_opinion_type|auditor_report_date,fiscal_year_end|auditor_opinion_type|auditor_report_date,,,Correction payload proven substantive; supersedes original. Values absent from it are NOT back-filled from the original.
کگاز|1393,کگاز,1393,كگاز.zip!كگاز_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,33dedce68d60fa1e4308438bcf3da2ee06035d45261e06f4162ed50c6d50cb0a,72192,605,PAYLOAD_SUBSTANTIVE,,مقبول,,كگاز.zip!كگاز_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,12686c3cd1ee480813c7aabca656daa34af050cffe142fa12d594e779ddecc81,مقبول,NO,correction,MATCHED_SEPARATE_CORRECTION_SELECTED,CORRECTION_PAYLOAD_SUBSTANTIVE_SELECTED,fiscal_year_end|auditor_opinion_type|auditor_report_date,fiscal_year_end|auditor_opinion_type|auditor_report_date,,,Correction payload proven substantive; supersedes original. Values absent from it are NOT back-filled from the original.
خاذین|1395,خاذین,1395,خاذين.zip!خاذين_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده)(اصلاحیه).xlsx,b253442743cc39e1f8baebc345433ce84ca4dd648414216f1a777e52845d9032,94720,895,PAYLOAD_SUBSTANTIVE,,مشروط,,خاذين.zip!خاذين_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,a309c48299826778c85e2e3a93ff7854c60ab84f678274fc6989161ffdacddeb,مشروط,YES,correction,MATCHED_SEPARATE_CORRECTION_SELECTED,CORRECTION_PAYLOAD_SUBSTANTIVE_SELECTED,fiscal_year_end|auditor_opinion_type|auditor_report_date,fiscal_year_end|auditor_opinion_type|auditor_report_date,,,Correction payload proven substantive; supersedes original. Values absent from it are NOT back-filled from the original.
خبهمن|1395,خبهمن,1395,خبهمن.zip!خبهمن_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده)(اصلاحیه).xlsx,85eb5d05ad2bea2999ff36ccf0cc61ae39e99b134475c46787cc5168aacd627e,163840,2026,PAYLOAD_SUBSTANTIVE,,مشروط,,خبهمن.zip!خبهمن_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,0a285c502b709eab25eeb2ab7693c2cd76384dd5557fc31b9e860837390d64dd,مشروط,YES,correction,MATCHED_SEPARATE_CORRECTION_SELECTED,CORRECTION_PAYLOAD_SUBSTANTIVE_SELECTED,fiscal_year_end|auditor_opinion_type|auditor_report_date,fiscal_year_end|auditor_opinion_type|auditor_report_date,,,Correction payload proven substantive; supersedes original. Values absent from it are NOT back-filled from the original.
خبهمن|1398,خبهمن,1398,خبهمن.zip!خبهمن_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,1a9ae7f27fc027ef8df8cbdfe4e55428d28429301251641da0905675a966e972,328088,2434,PAYLOAD_SUBSTANTIVE,,UNVERIFIED,NO_AUDITOR_BLOCK_DETECTED,خبهمن.zip!خبهمن_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,43dbd74cdf53c2fc08e64771486fe3b7cbf45555606d813022955f2574eaeff2,UNVERIFIED,YES,correction,MATCHED_SEPARATE_CORRECTION_SELECTED,CORRECTION_PAYLOAD_SUBSTANTIVE_SELECTED,fiscal_year_end,fiscal_year_end,,,Correction payload proven substantive; supersedes original. Values absent from it are NOT back-filled from the original.
خبهمن|1399,خبهمن,1399,خبهمن.zip!خبهمن_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده)(اصلاحیه).xlsx,cbad7bacd55fce6a03d6eeb06286df03ef01821dc10fc5d24d15f2fe0f00037c,408414,2258,PAYLOAD_SUBSTANTIVE,,UNVERIFIED,NO_AUDITOR_BLOCK_DETECTED,خبهمن.zip!خبهمن_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,2379bf176637a53f4c4fb117d7ae4d2d3fa351c004e0782091b79999cefc2e2c,UNVERIFIED,YES,correction,MATCHED_SEPARATE_CORRECTION_SELECTED,CORRECTION_PAYLOAD_SUBSTANTIVE_SELECTED,fiscal_year_end,fiscal_year_end,,,Correction payload proven substantive; supersedes original. Values absent from it are NOT back-filled from the original.
خکمک|1402,خکمک,1402,خكمك.zip!خكمك_۱۴۰۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,19db4fd4f22857d93d7d3ff2f4f17cf330d3dbebfc9a0e75a74f93a9f283aba2,412402,1887,PAYLOAD_SUBSTANTIVE,,UNVERIFIED,NO_AUDITOR_BLOCK_DETECTED,خكمك.zip!خكمك_۱۴۰۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده).xlsx,ce3a1df6d7e2078e160201ab27e90bc7433b71bf4be69c5c5e4a7d7d3c3df5b8,UNVERIFIED,YES,correction,MATCHED_SEPARATE_CORRECTION_SELECTED,CORRECTION_PAYLOAD_SUBSTANTIVE_SELECTED,fiscal_year_end,fiscal_year_end,,,Correction payload proven substantive; supersedes original. Values absent from it are NOT back-filled from the original.
کهمدا|1401,کهمدا,1401,كهمدا.zip!كهمدا_۱۴۰۱_۰۳_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۰۳_۳۱ (حسابرسی شده)(اصلاحیه).xlsx,affba1fdb7e55e76469380ecc3fe8fa81d688b32313e70444ad63db2786de34d,442577,2133,PAYLOAD_SUBSTANTIVE,,UNVERIFIED,NO_AUDITOR_BLOCK_DETECTED,كهمدا.zip!كهمدا_۱۴۰۱_۰۳_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۰۳_۳۱ (حسابرسی شده).xlsx,317c03be512ed1c84778584e0886a9be466a2b1fee8f5cd0ce9b031523c13d8b,UNVERIFIED,YES,correction,MATCHED_SEPARATE_CORRECTION_SELECTED,CORRECTION_PAYLOAD_SUBSTANTIVE_SELECTED,fiscal_year_end,fiscal_year_end,,,Correction payload proven substantive; supersedes original. Values absent from it are NOT back-filled from the original.
خوساز|1397,خوساز,1397,خوساز.zip!خوساز_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,e55f8e035de2a3e1162c5ab41f2e6d9cb01005e2908b83ca9d295173dd96f701,116986,495,PAYLOAD_SUBSTANTIVE,,UNVERIFIED,NO_AUDITOR_BLOCK_DETECTED,خوساز.zip!خوساز_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,aa52fc693ba05caf998210cb91a55f58fd49c95083a4069c642e0bfc7c3c8a30,UNVERIFIED,YES,correction,MATCHED_SEPARATE_CORRECTION_SELECTED,CORRECTION_PAYLOAD_SUBSTANTIVE_SELECTED,fiscal_year_end,fiscal_year_end,,,Correction payload proven substantive; supersedes original. Values absent from it are NOT back-filled from the original.
خوساز|1399,خوساز,1399,خوساز.zip!خوساز_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده)(اصلاحیه).xlsx,c88ec1bd07630e25c8bb289c5fffe8e44306656507dc2f753aedc8f54240dac5,307923,1440,PAYLOAD_SUBSTANTIVE,,UNVERIFIED,NO_AUDITOR_BLOCK_DETECTED,خوساز.zip!خوساز_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,75847f91cfd61aa2642fe2f815f01037386f84bac8c142b309558f82baee380b,UNVERIFIED,YES,correction,MATCHED_SEPARATE_CORRECTION_SELECTED,CORRECTION_PAYLOAD_SUBSTANTIVE_SELECTED,fiscal_year_end,fiscal_year_end,,,Correction payload proven substantive; supersedes original. Values absent from it are NOT back-filled from the original.
خرینگ|1402,خرینگ,1402,خرينگ.zip!خرينگ_۱۴۰۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,b9bac8e9c36cb7bb17d4dacc07b0a18fd83db5319e78a55211c0317c36443d99,452580,2206,PAYLOAD_SUBSTANTIVE,,UNVERIFIED,NO_AUDITOR_BLOCK_DETECTED,خرينگ.zip!خرينگ_۱۴۰۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده).xlsx,867b8d3c04748d91b3fac5497e2d682d1e8a2e09c5c10fa8f3424b9f8615c62e,UNVERIFIED,YES,correction,MATCHED_SEPARATE_CORRECTION_SELECTED,CORRECTION_PAYLOAD_SUBSTANTIVE_SELECTED,fiscal_year_end,fiscal_year_end,,,Correction payload proven substantive; supersedes original. Values absent from it are NOT back-filled from the original.
ختوقا|1398,ختوقا,1398,ختوقا.zip!ختوقا_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,ae14ab28f58473fa1306b6440fbff3b4d6c89d5c95515e037e10060c66166ef9,221420,1038,PAYLOAD_SUBSTANTIVE,,UNVERIFIED,NO_AUDITOR_BLOCK_DETECTED,ختوقا.zip!ختوقا_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,00b990976acae1a157a2615b0800cf82d7548243630ef8b1807f61f4763d51cd,UNVERIFIED,YES,correction,MATCHED_SEPARATE_CORRECTION_SELECTED,CORRECTION_PAYLOAD_SUBSTANTIVE_SELECTED,fiscal_year_end,fiscal_year_end,,,Correction payload proven substantive; supersedes original. Values absent from it are NOT back-filled from the original.
لخزر|1395,لخزر,1395,لخزر.zip!لخزر_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده)(اصلاحیه).xlsx,788f129b18cd7ca3a85403d95905186c6ff9bc040639b4bfa321f07056f742f0,80384,673,PAYLOAD_SUBSTANTIVE,,مقبول,,لخزر.zip!لخزر_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,331fcf7e3a30f50a6fa2a9d44d0a9e412a3cc9f68a3e7539b799b521dc1cc23d,مقبول,YES,correction,MATCHED_SEPARATE_CORRECTION_SELECTED,CORRECTION_PAYLOAD_SUBSTANTIVE_SELECTED,fiscal_year_end|auditor_opinion_type|auditor_report_date,fiscal_year_end|auditor_opinion_type|auditor_report_date,,,Correction payload proven substantive; supersedes original. Values absent from it are NOT back-filled from the original.
پرداخت|1396,پرداخت,1396,پرداخت.zip!پرداخت_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,60a6cd1e21b92a8343e4c82f5c5e64c8c21c0aeb521fe26641f1b1ff7b06f97f,72704,567,PAYLOAD_SUBSTANTIVE,,مقبول,,پرداخت.zip!پرداخت_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,85d74f807f0d6c328fb625b84d9d33709b2949052e8b0a71d220838391e5a940,مقبول,YES,correction,MATCHED_SEPARATE_CORRECTION_SELECTED,CORRECTION_PAYLOAD_SUBSTANTIVE_SELECTED,fiscal_year_end|auditor_opinion_type|auditor_report_date,fiscal_year_end|auditor_opinion_type|auditor_report_date,,,Correction payload proven substantive; supersedes original. Values absent from it are NOT back-filled from the original.
پرداخت|1402,پرداخت,1402,پرداخت.zip!پرداخت_۱۴۰۲_۰۹_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۰۹_۳۰ (حسابرسی شده)(اصلاحیه).xlsx,185be622ec55c0a27764b24a9b71d39db6fc41fe3535f78a9a6ff4ee52ee696b,295515,1380,PAYLOAD_SUBSTANTIVE,,UNVERIFIED,NO_AUDITOR_BLOCK_DETECTED,پرداخت.zip!پرداخت_۱۴۰۲_۰۹_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۰۹_۳۰ (حسابرسی شده).xlsx,f8aa838db5ccee8dea69bc264500533aa1d3af29c207fe8068c2a745ffecb9b4,UNVERIFIED,YES,correction,MATCHED_SEPARATE_CORRECTION_SELECTED,CORRECTION_PAYLOAD_SUBSTANTIVE_SELECTED,fiscal_year_end,fiscal_year_end,,,Correction payload proven substantive; supersedes original. Values absent from it are NOT back-filled from the original.
پارس|1396,پارس,1396,پارس.zip!پارس_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,72f9ac5b8db5c3ed0b2baf32862ce10cce038273d1e723e9e0174d56990d63b2,83456,702,PAYLOAD_SUBSTANTIVE,,مشروط,,پارس.zip!پارس_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,4158e79977be90e74085df5ab52c68464bd4495df5c785af107b95a9d75501b4,مشروط,YES,correction,MATCHED_SEPARATE_CORRECTION_SELECTED,CORRECTION_PAYLOAD_SUBSTANTIVE_SELECTED,fiscal_year_end|auditor_opinion_type|auditor_report_date,fiscal_year_end|auditor_opinion_type|auditor_report_date,,,Correction payload proven substantive; supersedes original. Values absent from it are NOT back-filled from the original.
رمپنا|1392,رمپنا,1392,رمپنا.zip!رمپنا_۱۳۹۲_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,46fe793361c2edb7a945b2e00d8f694f6a228b7ef15833d9ba572bb2593aab1c,69632,322,PAYLOAD_SUBSTANTIVE,,مشروط,,رمپنا.zip!رمپنا_۱۳۹۲_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۱۲_۲۹ (حسابرسی شده).xlsx,a5c1685402a1a5e7dddb860914952cc59c2e0ab3d99d9eaa4d251f026cfeb72b,مشروط,YES,correction,MATCHED_SEPARATE_CORRECTION_SELECTED,CORRECTION_PAYLOAD_SUBSTANTIVE_SELECTED,fiscal_year_end|auditor_opinion_type|auditor_report_date,fiscal_year_end|auditor_opinion_type|auditor_report_date,,,Correction payload proven substantive; supersedes original. Values absent from it are NOT back-filled from the original.
سآبیک|1402,سآبیک,1402,سآبيك.zip!سآبيك_۱۴۰۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,af22242283d0c1900d609b4a1022ce34eb31ebcf7962f8363e49257be781e3a6,350398,1579,PAYLOAD_SUBSTANTIVE,,UNVERIFIED,NO_AUDITOR_BLOCK_DETECTED,سآبيك.zip!سآبيك_۱۴۰۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده).xlsx,008cade9057b71e9cbe7439b0be6fc12f2974e6ce644a2c3a1c0f3300fa99703,UNVERIFIED,YES,correction,MATCHED_SEPARATE_CORRECTION_SELECTED,CORRECTION_PAYLOAD_SUBSTANTIVE_SELECTED,fiscal_year_end,fiscal_year_end,,,Correction payload proven substantive; supersedes original. Values absent from it are NOT back-filled from the original.
سبجنو|1397,سبجنو,1397,سبجنو.zip!سبجنو_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,1e4481a3d38d7c59a8d486d25eecae3c5e225c8689ab9be83f6d15ca4c6d38a9,116435,495,PAYLOAD_SUBSTANTIVE,,UNVERIFIED,NO_AUDITOR_BLOCK_DETECTED,سبجنو.zip!سبجنو_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,b1fed08b0689f9453e1d3a0ca8548f19a6b32840cef0e3a05a111fdf91da5862,UNVERIFIED,YES,correction,MATCHED_SEPARATE_CORRECTION_SELECTED,CORRECTION_PAYLOAD_SUBSTANTIVE_SELECTED,fiscal_year_end,fiscal_year_end,,,Correction payload proven substantive; supersedes original. Values absent from it are NOT back-filled from the original.
سبجنو|1402,سبجنو,1402,سبجنو.zip!سبجنو_۱۴۰۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,83dfb91b1dce80d9b5ece77e3af2027461611dc26185525baff18f2a278a1306,449997,2177,PAYLOAD_SUBSTANTIVE,,UNVERIFIED,NO_AUDITOR_BLOCK_DETECTED,سبجنو.zip!سبجنو_۱۴۰۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده).xlsx,c7b71e80d42386cecc8e0c4f8d6c4461738f81d94498a9fe33dad7cc433f422d,UNVERIFIED,YES,correction,MATCHED_SEPARATE_CORRECTION_SELECTED,CORRECTION_PAYLOAD_SUBSTANTIVE_SELECTED,fiscal_year_end,fiscal_year_end,,,Correction payload proven substantive; supersedes original. Values absent from it are NOT back-filled from the original.
سخوز|1392,سخوز,1392,سخوز.zip!سخوز_۱۳۹۲_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,b365567569209a5c278de1b1cd8932bc041261ec58ce36764e9e7c3807e7f579,55808,547,PAYLOAD_SUBSTANTIVE,,UNVERIFIED,NO_DECISIVE_OPINION_PARAGRAPH_IN_BLOCK;REFERRAL_TO_ATTACHMENT,سخوز.zip!سخوز_۱۳۹۲_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۱۲_۲۹ (حسابرسی شده).xlsx,130b0763084bb4c99cf31fc17b86ccc5ca8178ff93520fa550592958aeb26b47,مشروط,YES,correction,MATCHED_SEPARATE_CORRECTION_SELECTED,CORRECTION_PAYLOAD_SUBSTANTIVE_SELECTED,fiscal_year_end|auditor_opinion_type|auditor_report_date,fiscal_year_end|auditor_report_date,auditor_opinion_type,auditor_opinion_type:CORRECTION_DEFERS_OPINION_TO_ATTACHMENT_NOT_TRANSFERRED,Correction payload proven substantive; supersedes original. Values absent from it are NOT back-filled from the original.
سخوز|1395,سخوز,1395,سخوز.zip!سخوز_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده)(اصلاحیه).xlsx,1fba046b8aa74ca115b9533f9c771b165163f3f8371615949648a0f3b4763409,85504,763,PAYLOAD_SUBSTANTIVE,,مشروط,,سخوز.zip!سخوز_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,6a21a8bc7895e5e2a35553d9f63d64e58611e545f6b1f41e807de6a3304393ea,مشروط,YES,correction,MATCHED_SEPARATE_CORRECTION_SELECTED,CORRECTION_PAYLOAD_SUBSTANTIVE_SELECTED,fiscal_year_end|auditor_opinion_type|auditor_report_date,fiscal_year_end|auditor_opinion_type|auditor_report_date,,,Correction payload proven substantive; supersedes original. Values absent from it are NOT back-filled from the original.
سخزر|1402,سخزر,1402,سخزر.zip!سخزر_۱۴۰۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,55e5e4aebc5b56b2aacd9b1811ed5182257812c6a7ddd6f3b7476b5ac05b5cae,421817,1978,PAYLOAD_SUBSTANTIVE,,UNVERIFIED,NO_AUDITOR_BLOCK_DETECTED,سخزر.zip!سخزر_۱۴۰۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده).xlsx,9b988fa76dedc52e4795d4dc3b96f6647dbc20e3f114bf6dc4d9a3acb45c3a24,UNVERIFIED,YES,correction,MATCHED_SEPARATE_CORRECTION_SELECTED,CORRECTION_PAYLOAD_SUBSTANTIVE_SELECTED,fiscal_year_end,fiscal_year_end,,,Correction payload proven substantive; supersedes original. Values absent from it are NOT back-filled from the original.
